STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130310 23:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130317 22:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130324 12:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130324 15:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130325 01:00,99999
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130326 00:00,99999
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130401 01:00,0
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130408 05:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130410 11:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130410 12:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130410 16:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130410 20:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130410 21:00,90
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130410 22:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130410 23:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130411 00:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130415 09:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130415 17:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130416 00:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130416 01:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130416 02:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130416 04:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130416 09:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130416 10:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130416 11:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130417 01:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130417 09:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130418 06:00,60
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130418 07:00,30
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130418 08:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130418 09:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130418 11:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130418 12:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130423 10:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130423 13:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130423 17:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130424 07:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130427 20:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130427 22:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130428 00:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130428 03:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130501 01:00,0
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130502 21:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130502 23:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 02:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 04:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 05:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 06:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 07:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 08:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 09:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 10:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 11:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 12:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 13:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 15:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 16:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 17:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 18:00,30
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 19:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 20:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 22:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130503 23:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130504 07:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130504 10:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130505 07:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130505 16:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130505 20:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130509 06:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130509 07:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130509 08:00,30
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130509 11:00,30
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130509 12:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130509 21:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130516 00:00,40
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130516 02:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130520 04:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130520 05:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130520 06:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130520 20:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130520 21:00,70
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130520 22:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130520 23:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130521 00:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130525 12:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130525 13:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130525 14:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130526 03:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130526 23:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130527 00:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130527 03:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130527 15:00,90
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130529 00:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130529 02:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130530 14:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130530 20:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130530 21:00,30
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130530 23:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130531 00:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130531 11:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130531 12:00,30
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130531 21:00,50
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130601 00:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130601 01:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130609 14:00,30
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130609 15:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130615 06:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130615 21:00,110
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130615 22:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130616 08:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130623 17:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130623 18:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130623 19:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130626 05:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130626 09:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130629 13:00,40
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130629 14:00,20
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130629 20:00,10
COOP:114442,JACKSONVILLE 2 E IL US,185.9,39.73528,-90.21528,20130630 17:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120701 01:00,0
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120714 21:00,40
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120801 01:00,0
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120802 18:00,330
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120802 19:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120802 20:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120805 01:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120806 13:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120813 02:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120813 04:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120816 15:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120816 16:00,110
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120826 18:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120827 05:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120827 06:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120831 17:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120831 18:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120831 21:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120831 22:00,80
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120831 23:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120901 00:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120901 01:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120901 02:00,130
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120901 03:00,70
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120901 14:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120901 15:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120901 16:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120902 01:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120902 15:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120902 20:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120905 09:00,50
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120905 10:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120907 17:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120907 18:00,40
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120907 20:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120910 08:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120921 18:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120925 05:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120925 06:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120925 07:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120925 12:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120925 13:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120925 21:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120926 03:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20120926 10:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121001 01:00,0
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121005 07:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121005 08:00,50
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121005 09:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121005 13:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121005 16:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121013 23:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121014 02:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121014 03:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121014 04:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121014 05:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121017 19:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121017 20:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121022 11:00,50
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121022 12:00,40
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121023 04:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121025 21:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121025 23:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121101 01:00,0
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121106 16:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121111 17:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121111 18:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121111 19:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121111 20:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121111 21:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121111 22:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121111 23:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121112 00:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121112 01:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121116 13:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121201 01:00,0
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121201 09:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121204 06:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121207 13:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121208 03:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121209 05:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121213 14:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121215 05:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121215 06:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121215 07:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121220 00:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121220 01:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121220 03:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121220 04:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121220 05:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20121220 06:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130101 01:00,0
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130110 19:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130110 23:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130111 00:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130111 02:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130112 20:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130112 21:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130112 22:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130112 23:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130127 14:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130127 23:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130129 20:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130129 21:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130129 22:00,40
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130129 23:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130130 00:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130130 01:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130130 02:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130130 10:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130201 01:00,0
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130207 17:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130210 01:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130210 03:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130210 06:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130210 10:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130210 11:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130210 12:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130210 16:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130218 20:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130218 21:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130221 16:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130221 17:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130221 18:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130222 03:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130226 02:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130226 04:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130226 05:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130226 06:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130226 11:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130226 13:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130301 01:00,0
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130302 12:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130309 10:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130310 06:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130310 15:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130310 16:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130310 17:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130317 20:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130317 21:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130317 22:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130317 23:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130324 04:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130324 12:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130324 13:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130324 16:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130324 19:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130325 11:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130330 21:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130401 01:00,0
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130410 12:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130410 21:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130410 22:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130410 23:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130411 00:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130414 14:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130415 16:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130416 02:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130416 03:00,50
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130416 04:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130416 05:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130416 12:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130416 13:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130416 15:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130417 03:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 08:00,60
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 09:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 10:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 11:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 12:00,40
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 13:00,30
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 14:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 16:00,20
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 17:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 18:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130418 20:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130423 11:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130423 18:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130423 19:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130423 20:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130423 21:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130423 23:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130424 08:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130427 13:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130427 14:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130427 17:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130427 22:00,10
COOP:115841,MORRISONVILLE IL US,192,39.4157,-89.4615,20130427 23:00,10
